"the htc wildfire is a great phone and everything that i needed.if i could have just anything i would have it be an inch larger but this is easy to carry and use and does everything a pda and game system and mp3 player three times its price would do. entertains me at the gym, keeps my schedules, checks in on my social media and email all on wifi. the modern apps all download and play. it also makes and recieves calls.love it",Good
"I love everything about this phone. It works perfect 95% of the time. The problem is that on occasion the media/main speaker on the back of the phone will turn off and all sound will emit from the small phone speaker on the screen side. This is fixable by restarting the phone which takes maybe 15 seconds tops. I love the screen size, its comparable to the iPhone 6. Very customizable interface, as Android always is. Never have a problem with apps closing or freezing. Long battery, especially with the power save option. With regular use (using apps, internet, GPS, calling and texting), I can make the battery last an entire weekend. Camera is also great quality, front and back, ans has a lot of built in editing. I would recommend this phone to anyone.",Good
"This is a great, stylish phone which holds up a lot better than some people say. However, it isn't very loud. It's often hard to hear people talking when it's on the highest volume. Speaker phone helps some, but that means everyone else can hear your conversation and no one wants to be like Dennis Franz on those Nextel commercials - annoying.",Good
This has become my wife's favorite phone of all time. She told me she wanted a smaller phone but I got her this as a gift anyway knowing she uses Skype all the time (also hoping she would make me get her another one and I could take this one but she kept it loves it). I got her the watch as well so she wouldn't have issues with the size but she rarely uses the watch.,Good
"The BLU Vivo 5R is a pretty good budget phone. The fingerprint sensor is fast (faster than Nexus 6p and Nexus 5x). Sound is great and the UI is pretty intuitive. However, the BLU software could use some tweeking. I have noticed that sometimes after opening the device it doesn't respond to touch immediately. That only happened a few times, though. for $199 this phone is a steal. However, if you have some more cash to spend then go for the OnePlus 3 or Huawei Honor 8.",Good
Friendly. main advantage is the battery life. very good screen resolution. The micro processor is a little slow but I recommend it.,Good
I bought this item for my cousin. She was using for 2 years and then suddenly it has some problem. Because of the connection of screen and keyboard. But it was fine phone for 2 years.,Good
"the mobile is operating well, the only thing bad is their poor battery life that rapicimo download.I do not really like that part",Good
This is a great looking phone. It works great and was in prestine condition. I bought it as a gift and almost want to keep it for myself. I can't wait for my son to begin using it. I was very impressed with the quick turnaround. I'm very satisfied!!!,Good
One of the best phones out there. Only con I can think of is that the screens are very fragile. Not for an active person,Good
Protects phone well but sometimes water or steam will get under screen cover and had to be completely taken apart to clean. Button functionality is good. Would have been better in green and black but the grey isn't bad.,Good
The size of the screen is great! Specs wise good value for money. Camera would need to improve specially for night shots. Wireless charging a wish!,Good
Phone is dependable. It does the job its bought for. I recommend this seller. Only reason it didnt get 5 stars is because battery life is not as long as it should be.,Good
The product meets expectations. The check for the Amazon.com page and adjusted to my needs and to make a gift. With a good price.,Good
"la experiencia fue un poco nerviosa porque era la primera vez pero ya conociedo los prosidimiento ya puedo dar fe que son seria en las gestiones, ya pueden contar con un nuevo comprador en amazon.com estoy muy complasido con sus servicios atentamente german padron gracias",Good
"I'm from Venezuela and this phone looks great, I love it, it comes almost ready-to-use... The only minus is the charger, I can't use this type of charger in my country and there is no adapter that fits to the plug. BUT: I bought an universal HTC charger and it solved the problem...Soy de Venezuela y este telÌ©fono luce genial, me encanta, viene casi listo para usar. Lo Ì¼nico que no me gustÌ_ fue el cargador, no puedo usar este tipo de cargador en mi paÌ_s y no hay adaptador que le quede. PERO: ComprÌ© un cargador universal HTC y esto resolviÌ_ el problema...",Good
"I purchased this phone for my mother who is abroad, and for the price the phone is good. It takes great pictures and the screen images are extremely crisp and clear.",Good
"I love the phone but had a problem with the screen acting up while charging. I got a hold of motorola and I am sending it in for repairs. They knew of the problem but still are sending them out while this happening. I twould have been 5 stars execpt for this. I have only had this for 2 days. It would have been a 5 star if it was not for this I love the size the speed, the camera and it in general. I will update this review when I get the phone back.",Good
Great phone. Delivered with Europe and American charger. It's working fine and simlock free so you can use any micro sim.,Good
This phone was a good choice for someone that has never had a smart phone. He has been able to learn it mostly on his own,Good
"From 4.5"" to 6.0"" phone I believe I will enjoy this phone. I do not know if this isl really the most powerful phone as mentioned in the description. The phone is working perfectly, although the phone announces on the bottom, ""T-mobile 3g, no sim card"", everytime I turn it ON. Is this a concern? I have this BLU phone for just two(2) days and enjoying it. So far, so good. No adverse comment..",Good
Great phone. The front and back camera are great. The quality of the pictures were pretty good. The video quality is great. The speed of the phone is pretty good. The phone is well made. Doesn't seem cheap at all. Works well with Net10 in my area. The only downside for me was that it was a bit large. I needed it for work and it was a bit large for my pocket. Still a great phone. To some the large screen would be a great thing. Just not what I needed it for.,Good
"i got this phone for $144 from CellDepot, it says i saved $500 _Ù÷¦. Definitely worth 600 bucks exept on amazon it said perfect condition.....not in perfect condition. it came with a few scratches on the screen and the microphone for calling does not work.BUT....everything else works perfectly so there goes a star because its not in perfect condition.congrats...",Good
"This phone easily replaced my older, broken phone and has been easy to program and use just as I did the older version.",Good
It 's my first Sansung. I had a Blackberry before it. SO NICE! I'll buy another one to my husband. The cam is very good.I,Good
"I love , is it very easy !!!! en works fantastic!!! I recommend !!! works very good all counties!!!funciona muy bien todos los paises !!!!",Good
"Really nice phone. Simple to use - just like all Android phones. What I really like is that it is water resistance. It's slim, light, and fits comfortably in my pocket.",Good
"Used Samsung Rogue was in pretty good shape. The screen had a fleck of something (don't want to know what it was) that was easily cleaned off, so there's no excuse for it being sent out that way.I ordered it as a replacement for my old Rogue, which no longer had a functional touch screen. Touch screen on this one is fine... everything seems to work, except adjusting the sound volume for specific alerts...I decided to go ahead and take advantage of a good offer on a smartphone, but I'm keeping this as a user friendly phone for an elderly relative.",Good
"Great phone for the price. Everything works well, integrates with my Windows desktop computer. Now with Windows 8.1 update, it features the Cortana personal assistant. the Camera is very nice as well. Not the top of the line Nokia windows phone, but for the price performance ratio, it is great for what I want it to do. This is a new phone, the one I purchased, from Mango Wireless, and I only had to take it to the closest Verizon store to buy a 4G SIM card for $10.00. The GSM is unlocked, but not something I have needed to use, at this point. So check with your carrier to see if it will work. Oh yeah, I really like the ability to set quiet time, so you don't have to be bothered by calls. You can schedule it at a specific time everyday, or turn it on manually. And you can set a list of contacts that you want to allow through the block.",Good
Better than my last phone would give 5 stars but the battery takes a long time to charge.,Good
