I bought 2 of these... evrything was ok the first 2 days. When i connected them on my pc it says: Huaei 8900 WTF!?,Very_Bad
"the phone was in visually excellent condition, but some how it went through refurbishment without being able to be charged. not very useful without power.",Very_Bad
Phone came in mail pretty reasonably but the phone won't turn on or take a charge...seller obviously didn't check to make sure it worked before sending it out. They are based out of Brooklyn so I'm sure they are a lot of shady stores there.,Very_Bad
Too bulky.My wife has the otterbox for iPhone 6 and it is not so bulky. This one looks ugly as hell and screen visibility is greatly affected.,Very_Bad
"So the device came with touch screen issues from day 1:The pen would still work but the device became completely unresponsive to finger touch. I removed the battery and rebooted the device, this is when it started working back again... The device went without issues for about a week and a half or so but issues resurfaced. I thought it was a software glitch but it turned out that there are many others on the web facing the same issues. I stayed hopeful to get a Samsung update fix. Issues disappeared for a while but resurfaced more and more until now, my touch is completely unresponsive. I contacted the seller and they told me that Samsung does not offer any warranty on this model! (The seller has a 2 week warranty - which is also ridiculous for such products).I'm very pissed off at the warranty length especially that it's not mentioned in here.",Very_Bad
Is not working and I coundn't return on time. So I wasted my money. This was a bad desition. I regret about that.,Very_Bad
This phone came with a malfunctioning battery that was $80 to replace because the phone was purchased over 3 years ago. The seller clearly knew about the issue and decided to pawn off the problem to an innocent buyer. The camera also failed the diagnostics test--another problem that was not made apparent until after purchase. It is ridiculous to not be notified of this upon purchase. I looked through several other phones and decided this one was the best choice because i was not made aware by the seller that the phone was not able to function. I am extremely frustrated with the results and hope that no one else has to experience this ridiculousness.,Very_Bad
"Phone not worth the money, I had the phone for just over three months and it started to run really slow and a delayed reaction when you hit any key. Then the phone started to overheat. I contacted blu and had to send my phone in. Which took about a total of two weeks to get it back. While they had the phone they sent me an email saying issued part was a battery. When I got the phone back it didn't have a new battery so I called and asked them about it. They said sorry we sent you a different phone. I told them that the battery was still overheating and they told me it would be another 15 to 20 business days before I would get my phone back. I'm not at all happy with this product. I would not suggesting buying the product because you have to go through such a hassle to get it fixed under the warranty that came with it.",Very_Bad
"Product with many defects, atrial bad bands unusable for my carrier (not specified in the product description). not filled at all my expectations.",Very_Bad
I'm not sure about this phone but I had to send it back because I could not hear when ppl called me the earpiece vol is very low even when I turned it up to the max,Very_Bad
"I bought 2 of those phones and there are different, the buttons on the sides..one of them is made of plastic and the other one is made of metal. The logo on the back of AT&T its a little bit different between them. One of the phones have SIM slot gasket, the other one is missing. And the big problem that I have on the phone is that, most of the time people can not hear me at all and it happened the second day after I bought the phone...I can hear them but they can not hear me, its very annoying. Very disappointed.DON'T BUY THIS PHONE!",Very_Bad
The Phone does all kinds of things on its own. You dial the number 2 the phone dials 0 and so on. I bought the phone for my mother and she hates the phone. Wish I would have returned it.,Very_Bad
i got the phone as a bday gift. Its bin nothing but a hassle. All i wanted was an iphone 4s for prpaid verizon. I had to buy sim card and adapter additionally and make phone calls - all to find out that it is not going to work. Is not anything i wanted. Its an at&t phone and will never work w verizon service. ThAnks for ruining the birthday gift - and causing so much of a hassle i didnt need nor hav the time for- extremly upset and disappointed.,Very_Bad
that after 5 days of use the phone stopped working and a technical review it was discovered that was renovated,Very_Bad
There was a problem in the phone. It was not charging. I tried another charger and it did not respond though. I fixed it by $80.,Very_Bad
Amazon did a super job for my return. It would dropped my calls and gets hot after a while . I love the battery life otherwise,Very_Bad
