"So my husband and I purchased this phone for use with WalMart Family Mobile which is through TMobile. Received the item VERY quickly, which was nice.The phone was in brand new packaging, and in GREAT condition. However, we purchased the SIM card, put it in and started the phone- it asked for the SIM network unlock code. This phone should NOT have been listed under the unlocked phones section.",OK
"I bought this phone from Amazon few months ago. It is a very good phone, however after three months, I have problems to charge it with the magnetic port, it would go up to 30 - 40 % and just stop there. I saw in many forums that this has become a common problems among the Sony Z family, do not know why. The magnetic port is a very convenient way to re-charge it and not having this feature working well is a big CON for me. I have already tried other cables and chargers, and the problem persists. The rest, as I said, a very good phone.",OK
About 2 weeks after purchase camera quit working screen is black camera says failed when you take picture bad camera,OK
I will give this review a 3 star.. Samsung note 3 is amazing awesome just wonderful so Samsung gets 5 stars but I bought this phone thinking that it would work with my Sims card but i was wrong even though it stated it would so I have to send it back.which is the second time i had to send a note 3 back cause of false descriptions. But the seller was nice about giving me a full refund.,OK
Great deal for the price. Negative aspects of this model are:+ battery duration (aprox 1-1.5 days with light use)+ has windows phone 7 (not 8) which requires syncronization through zune software (not possible with windows file explorer)+ not possible to choose size of fonts (windows phone 7 lacks this feature) and size might be small for people with eye difficulties,OK
Phone keeps giving a pop-up message that unauthorised threats have been detected on the phone.,OK
"I love the size of the phone and it was the reason I ordered this international phone rather than going with a standard S4. I really think it is the perfect size, not too big or too small. I use it on the straight talk and it was very hard to get the internet working. I had to call from another phone and several times until I got someone who gave me the right codes to put in. The speaker quality for phone calls is also pretty poor...I get a lot of echo and feedback. The smart stay does not work, it doesn't sense my eyes at all. I honestly don't think it's much different from my much cheaper samsung proclaim, except that it is much faster and has better screen quality if you are streaming a video.",OK
"The phone doesn't slide completely like shown in the photo. I was highly dissapointed.But if you don't mind that, its a lovely phone.",OK
"When we received the phone you could just barely read the packaging addresses. So I was glad to see it made it to me. The phone was listed as "" used condition with scratch and dent "". The picture did not match the phone that was sent to me. The dent was bad enough that a screen protecter could not be applied with out a bubble in its place. Overall the phone works great. If I would have know the dent was so bad on the screen I would not have paid for this one.",OK
"Great value. Certainly has ample processing power and great to have dual sim slots and SD slot.One thing I missed from my old phone was that the NUU X1 has no LED indicator. With my old phone, I could always tell if I had a text or missed call by the flashing colored LED. I miss that.I also have a strange problem playing audio on this phone that I haven't solved yet. No matter what app I'm using, every few minutes the audio will stop for up to ~30 seconds and then start from it left off. This happens when streaming from Pandora, or using Amazon MP3, Poweramp, or the android music player to play music from the SD card.",OK
"This is a horrible phone, I would like to return it and get a real phone, no Capacitive screen it barely qualifies as a touch screen. It did not come with the promised screen saver and repeated requests have failed to elicit the information on where to buy one. It won't respond to screen touch, you have to push the on/off button every time, they call it a security measure, I call it a serious design flaw. The verykool download does not work at all and it won't even assign ringtones to contacts. I hate that I am stuck with it for years to come because I am crippled and on a very limited income so buying another phone is not an option. I have never been so disappointed in a product in my life. The battery time is almost non-existent along with everything else, the pictures that were supposed to be so great are lousy. Nothing about this phone is as advertised.",OK
Bought this as a travel phone and served its purpose. Good for taking voice calls and listening to fm radio. Not ideal for texting. No instructions with the phone. I wasn't able to find the mechanism to lock the keys from accidental dialing.,OK
"I loved this phone except for one thing, NO GOOGLE APPS Microsoft apps is not working for me and they didn't have any. Not a huge selection of apps at all maybe like 100 altogether but other than that the phone was good nice big screen beautiful w8 layout I ended up selling it",OK
"A phone with great specifications for the money that was well supported by third-party software. Has an FM radio (not supported by third-party firmware.) The micro USB port is reverse from standard orientation, which limits using some peripherals. Does have NFC and hardware capacitive buttons, which I liked.Died after 13 months with a hardware error.",OK
"My husband is having a difficult time with this case. It does not always lock to hold the phone. You have to make sure it clicks in every time. Sometimes, it appears to be locked in only to fall out. He is going to buy a different case as soon as one becomes available.",OK
"This is an excellent phone but it does have an issue. I have purchased two 4 months ago with no issues. Purchased another recently and returned it due to an issue with the snowy white screen(static) which requires a soft reset. After a few weeks decided to return for refund thinking it might be defective and ordered a replacement. Received the replacement and carried out all updates and white (static) screen happened again during first day of use. I believe it may be software related rather than the phone itself. If it weren't for this issue, I would have given the Lumia 920 a perfect 10. If anyone knows how to resolve this issue, I would definitely be interested in learning the resolution.",OK
Took it to Europe on a recent trip and it worked great when we left and for 2days after we got there. The phone would not hold the sims card we receivedfor overseas calls (it accepts the larger sims cards not the smaller ones).I might as well not have take it with...,OK
"This was bought for a friend, and it was stated that the battery isnt holding charge for any length of time.",OK
"I can download some things and I can take picture messages, but the phone likes to shut itself off whenever I'm doing any of those things for too long (ie more than 7 minutes).",OK
"Outstanding functions, takes fantastic pictures with great Macro and high-speed capture.But the keyboard- yikes! No sensory feedback at all; it's actually tiring to use the keyboard. I had this phone for two weeks- the first week I toyed with it until I got an inexpensive case to protect it. The second week it was my full-time carry phone.I just couldn't live with the keyboard which is a crying shame considering the functionality of the device. I'm not a huge guy, but I just couldn't keep from hitting the wrong keys and it was painful after a while even trying.Pros-~ Outstanding photos~ macro, high-speed modes work great~ Fast focus, multiple shot modes~ Typical great Nokia reception, holds 3G really well~ Big, crisp screen~ Snappy OSCons-~ Unusable keyboard~ Navi-wheel is nifty gadget, but is only implemented in a handful of places in the OS and not at all in 3rd party apps. Too sensitive.",OK
Some of the bottons don't work and it doesn't vibrate when texts come through. It's hard to hear people when they call and it's not the service. Otherwise good phone for the amount of money,OK
It is confusing for saying sold by onePlus. It said it has 4G LTE but it does not have LTE!,OK
"It's Techbrutha back with a no-nonsense review. Long story short, I have an iPhone but don't want an Apple Watch. I want a smartwatch that's more of a standalone watch. I'm jealous of Samsung phone pwners who can get a watch that accepts SIM cards and can be used as a standalone device. After seeing YouTube videos that a Samsung Gear or Gear 2 can be paired with an iPhone, I bought both of them to try them out with my iPhone. I'm wearing the Gear 1 right now. The Gear 1 is Android based and I can sideload Play Store apps on it without the aid of a Samsung phone.I bought this, among other smart watches, to be able to pair with my iPhone and use as a stand alone phone watch. Samsung watches provide limited usage with an iPhone so I decided to try smartwatches straight from China. I decided to try this watch and it didn't work out. It didn't pair with my iPhone even though the specs stated that it would. Had to return it.",OK
The iPhone worked ok until a week ago when the headset stopped working. So I couldn't hear anyone unless on speaker phone. But it didn't have any scratches or dents on it.,OK
Not to bad phone good service on that company the I purchased the phone I got it in three days very good,OK
"It makes calls fine, but when you're using google maps it always loses the signal. It didn't play music files well either.",OK
Can't hold the phone without hitting some app or something. Has buttons on side and all over the face. Try to put the phone away and I'm texting someone. Too complicated for a 75 year old starter.,OK
At first everything worked fine but when I started turning it off and on it will never turn on. It's like It would start over wen I try to turn it on,OK
"Decent phone, but has a terrible problem with lagging and freezing that will eventually drive you crazy. Also, you will never have enough memory",OK
The phone is not bad but the screen and resolution it is too small and low for me plus the icons and other stuff looks no that good in this phone but at least works ok as a phone for calls.,OK
Just got my s5 mini. Not to ecstatic about this purchase. I bought phone as new but as soon as I got my package it was obvious this was a used phone. Had already been set in another language with some newly installed apps. Phone also lags. I've reset the phone and now will be adjusting to it,OK
"50 cents a call about...you have to buy a prepaid card, butthe phone works fine. For the price it was a deal.",OK
"One of the phones didn't work. I want to thank you to Amazon, because they've been helping me a lot with this.",OK
"I just got a Alcatel Idol 3 It didn't bring the sd card remover call Amazon they overnighted me new phone..Great job on Amazon's behalf..Now the phone doesn't play all kinds of music files as other cell phones in its catagory you would have to find or buy some program to change files to play your music. I found it to be slow,on ATT and the tap to wake doesn't work all the time sometime when you make a long distance call and try to hit speaker phone the phone goes black or you loss the call. I will try to keep several more days to see if an update is going to solve some of the issues if not Iam going back to the LG G4. I realize that you get what you pay for but not at the risk of losing calls from fam. I have tried the sam s5,Htc M one 9, Micro's 618 windows and and so far the LG G4 is the best even though speaker is not that great everthing else is..",OK
"Excellent mobile, good price, nice packging.The headphones havent levelNokiaovi have few programs for downloadQwerty is ergonomic but a littleNo case and usb conector for pc",OK
"The watch is decent but its still missing a lot. I paired it with my iPhone 6s and I liked that I was able to get notification alerts. However, the alerts pushed any notification that came through my phone and the maximum amount that it shows on the watch is 5. Every time I got any sort of alert it would say I have 5 new messages even when I only had one new one and the rest were old. You can't reply back to anything and the UI is laggy. The watch interfaces had a small selection and none of them were to my liking. The phone option is probably the best working part about this and the option I would use the least. You can actually call directly from the smartwatch, there is a dial pad, speaker, and mic. When using the Siri‰ÛÜ option, it works ok but it acts as if you are calling yourself. Overall, it's a nice smartwatch for the price but I would rather have more compatibility.",OK
"The wood looks finished in the pictures, but the unit I got was unfinished. I returned it.",OK
"Not the best phone I have ever had, but I wanted a phone with a full key board and no Data plan. I got that. Phone just doesn't work well, but it works.",OK
"Amazon advertises this phone as a 4G, but it is not... It is only a 3G capable device. So, if you are looking for a faster internet device, go with the C5503. I have not received mine yet, as I just ordered it yesterday. I had done research on the phone, and missed the facts about the 5502 being 3G and the 5503 being 4G until after I ordered it. As soon as I realized the diffference, I immediatly tried to cancel my order with Amazon, but of course it was too late.",OK
"It was fine for a little child but for an adult the phone was to small, otherwise the phone was great. The only reason I returned it was because of the size.",OK
