I took the phone to Verizon and had it activated and was told it is refurbished and not new as listed. They offered to refund my money but it would leave me without a phone so Im stuck with a piece of crap. It shuts off a lot and has an image burned on the screen. Highly highly disappointed.,OK
"There were pictures of more accessories then were provided. The company was reasonable to work with for a return but did take a restocking fee for an item that was not opened. I received the item second hand as the protective coverings had paper stuck to it, appearing that it had been removed and re-applied. Overall not an aweful interaction, but I was hoping for more.",OK
"EL TELEFONO ESTA MUY BIEN, TRAJO TODOS SUS ACCESORIOS LO Ì_NICO MALO FUE LA BATERÌA, LA CUAL LLEGO DAÌÔADA, VINO LIBERADO PARA TODAS LAS OPERADORAS DE VENEZUELA.",OK
"FAIR WARNING IF YOU ARE A T-Mobile Customer..The phone works just fine on T-Mobile, but TEXTING DOES NOT. A workaround is to slow it down to 2G however, you still CANNOT send photos or music files. And, by slowing it down, guess what ? Internet response is at a snail's pace, so you have to change the setting to LTE.Yes I sent my concerns to Nokia through an app provided wit the phone. NO RESPONSE.Yes I have contacted T-Mobile support and they are clueless. I researched the issue myself (easy to Google) and found my own workaround. NO RESPONSE from T-Mobile as of this date.No one knows how to permanently solve the issue and neither Nokia nor T-mobile care.",OK
"The product is marked as like new, but the mobilephone i received screen scratches.And the top of the screen will be dented with a little strength,use my hand.",OK
I chose 3 stars because they are new but both iphones does not have a headphone. Would be very good if they were.,OK
"It's an ok phone, good features, but freezes quite often. Battery compartment seems not secure. I ordered this from the seller ""Phone Max"", and will never purchase anything from them. My phone started freezing up - wouldn't even turn on for factory reset until I take the battery out - after weeks of use, and the seller gave me a new battery assuming that its a battery issue. That didn't fix the problem. When I contacted them again the response was that the warranty time has expired, so no refund is possible. I think this seller is trying to get rid of some defective phones they have cheating people like me. So buyers be aware, it may look bit cheaper than other sellers, but avoid ""Phone Max"" or you will be repenting later. Terrible service from the seller.Vincents",OK
"I have had several of this model phone, this one shuts down when it feels like it and it takes fuzzy pics. I have never had that problem with any of my other phones that were just like it. Very Disappointed! ! !",OK
Watch looked great..but the band broke 1 week after wearing it..The watch itself is really cool though.,OK
Needed a replacement phone without paying the in store price. The phone looked great and had a good price. Delivered in a decent amount of time and was in very good physical condition when inspected. Everything was great until 6 days later one of the keys fell off the keyboard. Apparently I am not the only one who has had this issue. It concerns me that this is an ongoing problem with the people who supply these rebuilds and they have done nothing to address it.I have asked about getting the phone fixed. They required that I return the phone and then they will send a replacement OR repair the existing phone. Which ever is the cheaper option for them. Also you have not phone and no way to directly transfer data between the old phone and the newly received one. In my humble opinion this is bad business but as long as they keep selling phones they will keep up the same practices.,OK
I didn't find options to use 3G. It only gives option to use either 2G only. which are WCDMA or GSM. So the internet is very slow when wifi is not available.Other than this - the screen is good. camera is ok. A little bit slow. Anyway $200 should be good deal.,OK
"I looked and looked for an S4 Mini that was NOT the international version. Guess what I got? You guessed it, a phone that was all in Italian with a European power plug adapter. So far everything has worked fine except for the AT&T visual voice mail app. Battery life is also pretty crappy.",OK
"I got this to hold me over for a few months after my contract phone died and I waited for iPhone 6. And I love it so much I seriously thought of sticking with it, iPhone ischmone. But three key problems are sending me into the arms of Empire Apple. A little scrutiny at the screen and you can see the pixels, the camera is soo slow and handles light and color sloppily in the final picture, and the external speaker is like a little toy to play with instead of a grownup speaker, tinny and weak. But $220 and no contract for the 32gb universal model? Fuggedaboudit, I loooove this little phone!! I will weep when I have to let it go for the new iPhone.",OK
"Well, the last one I ordered died after about 1 year when it was in a pocket of my bag. I believe it overheated. Never did recover all of my data.",OK
I like the phone. Only problem is the phone doesn't keep a charger at all. I think it's a factory fault because I bought a certified refurbished one and it works as expected. I like the fact that this phone is Windows 10 Mobile upgradable.,OK
