I got a lemon. I am unable to return it because I missed the return deadline.,Very_Bad
this phone is a pain in the butt. don't download to many apps or you'll have to reset it back to factory settings and loose your phone number and have to get it reactivated all over again. also you'll have to deal with it going slow. sometimes the phone freezes and turns off by itself. drop it once and the camera stops working drop it again and magically the camera works again. -_- also it may slide by itself and press buttons by itself. the battery also dies quickly and you can't use any other battery other than the one meant for this phone. same thing with the charger. if you use a different battery the battery will bulge and soon explode. if you use a different charger your phone will be charging literally all day and never get fully charged. :( this phone is only good if you don't want alot of apps. but the phone is still not worth it.,Very_Bad
the phone shows up under unlocked just received the phone and it is locked need helpis there a way i can unlock this phone for free,Very_Bad
"This case was very cheaply designed. Even the paint color was not completed on the inside door of the card slot. It did hold several (2-3) cards which was nice, but the hinge on the card slot broke less than a week after buying!",Very_Bad
"the product they sell is not 100% New! y accesorios y la baterÌ_a no es Samsung, no es originalmisleading advertising!I purchased this Samsung and was completely damaged because the battery does not originate, damaging software",Very_Bad
This phone is exceptionally thick. I could not believe how thick it was when I first got it. I had to return it due to its sluggishness and thickness. Avoid at all costs.,Very_Bad
"I have owned many Samsung phones and never had a problem with reception. But this ""New"" phone has the worst reception ever. I can barely get a signal, Calls are dropped, always says ""searching"". When I have a bar and try to text , it won't go thru in many area's. I had my son stand next to me with his Samsung TM 506 phone and it has full reception, yet the T459 has none?? After researching the T459 phone, I found many other people had poor reception with it. Therefore it seems to be a problem with this model. Don't waste your money on this phone. I ended up returning this phone.",Very_Bad
"I purchased white, for T Mobile, option.Sadly, at the T Mobile store, the phone would not recognize the sim card.Already familiar with the S5, good phone. I gave my old one to my kid. Bought this one because now the husband needs a phone. It's too bad it just didn't work for us. Returning. Sad face.",Very_Bad
"I received the phone as scheduled. Initially I was unhappy that the phonr was not sent with a SIM card that could be utilized immediately. Being that the Z10 and my previous blackberry used differnet sized SIM cards I had to purchase a new SIM card. One the phone was activated I was suprised to find that the phone was so efficient and resourceful, but that was short lived as the phone began shutting down (powering off) on its own. Eventually the phone just stopped powering up at all, and all of this in a matter of two/three weeks. The phone was sent back by mail and I am awaiting either a new phone or reimbursement of my funds. I was very dissapointed with my purchase. Finally when I attempted to contact the store that the phone was ultimately purchased from through Amazon I could not reach any one to discuss this defective phone.",Very_Bad
This phone was not blocked for T Mobile...went to the store to see if they can activate since I couldn't do it on my own... They couldn't neither,Very_Bad
"I disliked this phone because I had to charge it everyb10 mins when I'm out I had to turn it off because it died even if I was not using it , it gets very very hot, and is beginning to crack in the back,My reason for this late return is that I was waiting for some cash to purchase another one because the refund was not instant, so I purchased another type hopefully it's working well",Very_Bad
This phone has issues with the home button and has dents in the side of it,Very_Bad
This article came out I damaged and do not want to support as a customer is not fair,Very_Bad
"I bought the LG G4 less than a year ago, yesterday the screen froze and never came to light. He stays with the logo on.",Very_Bad
"La peor inversiÌ_n q he podido realizar es haberles comprado a ustede este equipo, en menos de un mes de uso ya esta presentando fallas, ademÌÁs ofrecen el equipo en 3G y es mentira nunca me a podido levantar 3G el telÌ©fono estÌÁ como loco hace cosas solo de lo peor q desilusiÌ_n NO RECOMIENDO ESTE VENDEDOR",Very_Bad
"Have had nothing but problems with this phone. Won't charge so have to switch battery to another phone to charge. I LOVE this model , but this phone is NOT good!",Very_Bad
"I ordered a refurbished phone and did not get that. here's what was wrong with it :phone power button sticks phone crashes and restarts itself,phone doesn't keep charge phone wont charge, keyboard doesn't slide properly phone freezes,touch screen doesn't work. the only call i ever made dropped and wouldn't let me call back'whoever was en charge of refurbishing and testing tech clearly didn't know what they we're doing!!",Very_Bad
THE POUCH AND THE CD WERE NOT IN THE BOX! YOU OFFERED SOMETHING AND I DIDNT RECEIVE IT!! I WANT YOU TO SOLVE MY PROBLEM VERY FAST!,Very_Bad
Product was defective. The power on and off button would stay stuck and would shut off by itself. I returned it to the vendor and did receive a full refund.,Very_Bad
I am kind of not sure about the product. I received a charger (the plug I mean) which is not US compatible?? Looking forward for an answer from the seller.,Very_Bad
"I'm not technically wise so thanx for checking as I was unable to figure out how to let the company and Amazon know my experience. This case began to peel on the very day i put it on my phone. Even an ATT rep was shocked @ the poor material this case was made from....this rep. saw it the day i put it on and then the next day, also. The coloring on the back has peeled off and flaked the cheap material onto my face, on my sheets, in my house, hair and car.",Very_Bad
"Once again GreatCall is charging me for service I did not use. I purchased a GreatCall Jitterbug5 Easy-to-Use Cell Phone and Medical Alert Device for Seniors - Red on January 19, 2015 from Amaazon. They tried to charge me but relented after much arguing.and hassle. I like an idiot purchased another GreatCall Samsung Jitterbug Touch3 Senior and received the phone on Dec 21st however as you can see GreatCall is trying to charge me from 11/2215/ to 12/22/ a month before I had the phone.Screenshots enclosed let great cal;l try to dispute these facts as they did at consumer affairs.",Very_Bad
I would not recommend this phone to anyone.I bought 2 phones and within the space of 6 weeks both phones stop working.The return policy is 30 days.,Very_Bad
