"The phone itself looks and seems to work fairly well, but while the Q&A answers from the seller claim that it will work with T-Mobile 4Gm so we ordered it. Official word from T-Mobile:THIS PHONE WILL NOT WORK ON T-MOBILE USA 4G BANDS.The phone is nice enough, just make sure that your carrier supports the bands as shown in the technical specifications.",Bad
It heats up a lot. The battery life is terrible. Last about 3 hours until I have to recharge. The charging stuff it came with sucks too. Doesn't charge the phone at all. Had to buy another charger.,Bad
Shipping was excellent and it looked good but the phone wouldn't power on so I returned it .,Bad
"The phone work normal, but the firmware is for China Only, not Worldwide. It is CN model, not ROW. I try to use it in Russia, but it does not work with 3G and LTE.",Bad
"Buttons stick and can't get memory card to work, it freezes up alot and never stays charged and runs slow",Bad
"I'm sure it's a good case, however, false advertisement. Does not fit 5th generation ipod, as advertised.",Bad
"Two thirds of the time, I can't get signal at home or on the road. Granted I live in a rural area but there are towers up and down I-5 and I don't get reception most of the time.",Bad
"The phone itself is very nice, but I got a refurbished version, when it CLEARLY STATED it was a new phone! Also, the charger was not for US.",Bad
Protects the phone very well but muffled the sound out of the speakers. It is hard to hear the person on the other end of the phone call. Also prevents from talking on speaker phone because there is an echo.,Bad
"Pretty powerful phone for the price. The volume buttons and power button are right under the camera lens, which means the lens is smeared all the time. Not ideal. Having the power button on the back also makes it harder to lock the screen if it is laying on a table. I don't want to have to pick up the phone, I would prefer to be able to discreetly lock it by pressing a button on the site and never have to pick up the phone. This has less me to fumbling and dropping the phone on occasion. Completely awkward placement. I am not a fan. In fact, the location of the buttons is so awful it just ruins the whole thing, they are completely inaccessible when you need them.It is also disappointing that the LG keyboard doesn't seem to have a speech to text button but I liked that it did have a dedicated number row. Switching to the Android keyboard gets you the speech to text button but you lose the dedicated number row and pretty much every punctuation shortcut except for the comma and period. I just can't win!",Bad
The phone is very light and easy to use. The battery however dies way too fast. I could have a full charge i send three texts and its down halfway. The back of the phone never really closes so it pops off easily. The camera is ok but takes too long to work by the time it clicks my kids have already moved. I wouldnt get this phone again if i could go back. Nothing special at all.,Bad
The PHONE is CRAP THE BATTERY IS DEAD AND DOES NOT CHARGE I have it for about 2 weeks.Before it completely died It would take VERY LONG TO CHARGE NOW THAT THE BATTERY IS COMPLETLY DEAD IT DOES NOT CHARGE AT ALL A WAIST OF MY MONEY AM SO MAD !,Bad
"Very few directions came with it and they were very poorly translated from Chinese to English. I was forced to return it. Too bad, it seemed like a nice little phone.",Bad
"The call quality is terrible, something between fade and tin can. Camera is ok, but image quality well below my previous phones, a Moto G and an LG. Most frustrating of all, after a month, the first time I dropped the phone the screen shattered and that was with an outer casing accessory. The only redeeming quality was the compact size.",Bad
"For a ""super camera"" phone the camera is not very super. I have steady hands and the picture would still be a little blurry! And the video quality is sluggish and very blurry.",Bad
"Seriously, I dont recommend this phone. . . the only good thing is its looks. its all show and no go. . . I bought it because i broke my old phone (nokia 5300) but this phone was so bad i decided to go back to my broke phone.. which I now fixed. This phone also has horrible functionality as far as mp3 players go. the speed of navigation is horrible because of horrible layout and the fact that the processing capabilities are horrible(waayyyyy too slow)Im giving it two starts one for the sleek look, and one for the 2mp camera, which you can still find on ALOT of other phones.",Bad
