"The phone came in a very nice condition, came in a Generic Motorola box, not original packaging tho, just a generic fitting. If you are looking to get an original OEM box with your product you might not be so lucky, however the phone its in great condition, came with Android 2.3.4 , it didn't come completely unlocked, I used 2 different international SIM cards and they did not detect, I did a wipe out, then after it reboot I then checked for updates using the LG MOBILE SUPPORT TOOL,it found an update to ICS, went for it, and after it it was completely unlocked, both SIM were detected working flawlessly.I was pretty lucky to not mess too much with installing things manually.",Very_Good
"As with all otterboxes, it is yet another great case. The built in screen protector and hard cover keep my Note 10.1 safe from falls and when I toss it into my bag.",Very_Good
"This is an awesome piece of phone... Overall very, as in very beautiful and well built. I like it a lot, only thing doesn't have any NFC... Which I used it must often for my Google wallet... Overall... VERY GOOD BUYYYYY_Ù÷Û",Very_Good
This was a gift and he is enjoying this one. I bought two and the other one was used and it cost more to mail back than what the phone was worth.,Very_Good
"I use it in Venezuela with movistar and works perfectly. I have had an iphone 4s, htc one x, windows lumia 520 but just couldn't adapt to the virtual keyboards.having used a BB 8900,9000,9700,9360,9630 8120,9500 I grew tired of the blackberry OS always freezing, the useless web browser, the lack of apps, etc.the Q10 delivers in all those aspects, the keyboard is awesome the best I have ever used, the screen is great for its size, the OS is super fast and now we have the android apps available.",Very_Good
"I bought this phone about a 3 weeks ago and let me tell ya that this is an amazing buy for the price... This phone, although smaller trumps my fathers Sony Ericsson Xperia arc s by a good dealKeyboard- pretty good (not apple quality) but it surpasses other competitors futhermore it has a swype like text entering system that is pretty coolMusic-amazing clarity and crisp bass about sums it upprocessing speed is quite fast and the ICS update works without glitches(for now):)Sony s own touches to the phone really makes u wanna use it just to see the screenBattery life aint that good but will last a day with heavy internet usage and probably 2 if ure lucky:) but terrible battery life is the norm for smartphones so I can live with that! Overall its a good buy and extremely worth it!",Very_Good
It's best features for me are that it will work on European networks and it has slots for 2 SIM cards that you can switch between. Comes with a variety of built in apps.,Very_Good
"This is a great deal on an Otter Box, $20! It protects like a champ and the color isn't like every other iPhone case out there.",Very_Good
"I am not very tech savvy and this is my second smart phone so I was a little nervous about buying an unlocked international phone as I didn't know exactly what that meant. I live in the United States so I had to buy another phone charger as the one that came with the phone does not fit in a US outlet. You can however, disconnect the plug and use it to charge on your computer. I went from a Galaxy S II to this and I have a Straight Talk Plan. I had to search on youtube how to get it set up through Straight Talk...apparently I had to turn the airplaine mode on and back off before I could use the internet?? Strange but it worked. Now that I have everything set up I love the phone!! Internet and videos are a lot faster and smoother with my new phone. I love it and would highly recommend it! Happy Customer :)",Very_Good
"My phone was delivered in black, not white, but that's a minor issue. Overall this is a decent sized, simple and instinctive phone for a price that can't be beat. It fits easily into my shirt pocket and performs well.It does have front and back cameras...there was some confusion about that in the FAQ section.",Very_Good
"This cell phone is unlocked.Come with charger, USB cable, case, screen protector, ear buds. It came at the estimated time and the service was great. I already love it. Thank you so much for this affordable cell phone.",Very_Good
Works great with Family MobileA little disappointed that I was led to believe it would ship out on the first but it shipped out two weeks laterArrived quicklyVery fastHigh quality camerasEasy to use,Very_Good
just got this phone and let me tell you its awesome.for the price its unreal.i use straight talk and this phone is rated as good and compared to the samsung galaxt s4. price is awesome.,Very_Good
Nice upgrade from my Pixi Plus. I have read all of the other reviews and I agree with all of the positive ones. I don't feel the need to restate what has already been said. Just go and get it!,Very_Good
"if i like it alot,( I WILL BUY A NEW ONE ),it seems to be just what i want",Very_Good
good work and nice product.verry verrrry veriy verey niice worrrk..nlocked for use around the world except on Verizon and Sprint in the US. Good call quality and data speed. Adequate storage with expansion,Very_Good
"Very good phone good price excellent image quality, good speed of navigation , compact and beautifully recommend",Very_Good
"good celular too good price, is similar than lumia 720 but with small price and memory sd.I think that the windows phone have future in the world of smartphone and this is a good product",Very_Good
"Great phone at a great price. I purchased from Prime Mobility and am very impressed aND pleased. This phone is refurbished, but looks brand new!I had ordered another refurbished phone from a different seller and had to return it because it wouldn't charge. After I returned the phone (no cost to me) Amazon sent my refund (gift card because it was a gift) promptly.",Very_Good
I love the phone and every thing about it. However the battery life is not very long but decent but for a couple dollars more i bought a bigger battery and now my phone is complete,Very_Good
"Phone worked fine. No problem, no trouble. Tried it with several phone companies in Brazil. Worked all right. Nice phone. A bit clunky, not super thin.I had one for 2 years and now bought this one. I am hopeful it will last for a long time, too.",Very_Good
"Works perfectly as if purchased ""brand new"". No marks ,scratches ,dings or dents on screen or body !",Very_Good
